gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3961261072	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140295602	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.672958	-121.814538	605.0						2022-10-28T13:21:49	28	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140295602		emackey211	2022-10-28T20:26:19	CC_BY_NC_4_0	emackey211	emackey211			2023-02-20T17:13:53.640Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961258807	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140080180	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.868017	-124.077815	6.0						2022-10-26T11:22:31	26	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140080180		Joshua Smith	2022-10-26T18:52:38	CC_BY_NC_4_0	daehanyoun	daehanyoun			2023-02-20T17:13:31.883Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961254440	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109601087	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.213403	-117.302125	65.0						2022-03-26T16:25:49	26	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	109601087		BriK	2022-07-01T02:15:15	CC_BY_NC_4_0	eridanlover	eridanlover			2023-02-20T17:11:52.083Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961253896	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140130386	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.653673	-121.79254	71.0						2022-10-21T13:59:00	21	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140130386		nave3893	2022-10-27T06:28:19	CC_BY_NC_4_0	nave3893	nave3893			2023-02-20T17:13:32.433Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961238856	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140125288	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.407573	-119.850771	15.0						2022-03-23T21:07:00	23	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140125288		Amber Huynh	2022-10-27T04:15:12	CC_BY_NC_4_0	Amber Huynh	Amber Huynh			2023-02-20T17:14:21.597Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961233129	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140406168	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica	maritima	VARIETY	Eschscholzia californica var. maritima (Greene) Jeps.	Eschscholzia californica maritima		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.673046	-121.814707	393.0						2022-10-28T13:19:46	28	10	2022	3601372	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140406168		yerbasanta	2022-10-30T00:19:34	CC_BY_NC_4_0	rflores211	rflores211			2023-02-20T17:06:27.129Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961215675	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139086638	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.266193	-120.687814	726.0						2022-10-16T13:30:00	16	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	139086638		Hawk	2022-10-17T06:08:45	CC_BY_NC_4_0	Hawk	Hawk			2023-02-20T17:05:02.212Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961142419	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109601448	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.213292	-117.302262	6.0						2022-03-26T16:25:05	26	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	109601448		BriK	2022-07-01T02:14:56	CC_BY_NC_4_0	eridanlover	eridanlover			2023-02-20T17:10:10.681Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961140017	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140280385	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.66338	-121.810437	109.0						2022-10-28T10:48:48	28	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140280385		guerrero211	2022-10-28T17:48:57	CC_BY_NC_4_0	guerrero211	guerrero211			2023-02-20T17:05:44.907Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961139045	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140280507	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.665781	-121.817575	8.0						2022-10-28T10:50:10	28	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140280507		perezd211	2022-10-28T17:50:22	CC_BY_NC_4_0	perezd211	perezd211			2023-02-20T17:05:37.610Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961135908	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140182737	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.674762	-121.814428	4.0						2022-10-27T12:55:30	27	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140182737		Irene Hernandez Ocampo	2022-10-27T19:57:27	CC_BY_NC_4_0	Irene Hernandez Ocampo	Irene Hernandez Ocampo			2023-02-20T17:13:44.011Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961128956	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140200268	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.673047	-121.814353	8.0						2022-10-27T16:08:05	27	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140200268		kdeckard211	2022-10-27T23:08:50	CC_BY_NC_4_0	kdeckard211	kdeckard211			2023-02-20T17:14:01.791Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961097026	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140281733	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.506333	-122.366076							2022-10-27T13:07:00	27	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140281733		Rob Irwin	2022-10-28T18:00:39	CC_BY_NC_4_0	Rob Irwin	Rob Irwin			2023-02-20T17:05:51.444Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961095707	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139837140	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.228701	-120.697081	193.0						2022-10-22T16:21:00	22	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	139837140		Hawk	2022-10-24T04:11:21	CC_BY_NC_4_0	Hawk	Hawk			2023-02-20T17:14:05.420Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961094791	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140082220	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.289263	-122.058808	4.0						2022-10-26T11:16:49	26	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140082220		Bruce Bailey	2022-10-26T18:47:26	CC_BY_4_0	Bruce Bailey	Bruce Bailey			2023-02-20T17:13:37.143Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961068548	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140742160	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.884678	-121.830323	24.0						2022-06-19T17:19:00	19	6	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140742160		yerbasanta	2022-11-01T05:03:00	CC_BY_NC_4_0	yerbasanta	yerbasanta			2023-02-20T17:05:03.952Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961031484	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140707208	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.905718	-121.959971	4.0						2022-10-31T13:49:00	31	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140707208		khsmith	2022-10-31T22:58:53	CC_BY_NC_4_0	khsmith	khsmith			2023-02-20T17:05:03.408Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961026875	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140110107	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.266095	-122.403594	374.0						2022-09-30T16:25:00	30	9	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140110107		Ted Floyd	2022-10-27T00:12:24	CC_BY_NC_4_0	Ted Floyd	Ted Floyd			2023-02-20T17:13:41.067Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961014833	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140105793	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.674522	-121.81423	8.0						2022-10-26T12:41:07	26	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140105793		alewis211	2022-10-26T23:06:05	CC_BY_NC_4_0	alewis211	alewis211			2023-02-20T17:05:04.700Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961005057	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140221919	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.674463	-121.814613	4.0						2022-10-26T12:55:35	26	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140221919		Ben Torres	2022-10-28T04:17:38	CC_BY_NC_4_0	Ben Torres	Ben Torres			2023-02-20T17:05:03.004Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3960999054	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140294942	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.672867	-121.814568	257.0						2022-10-28T13:19:22	28	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140294942		justin5702	2022-10-28T20:19:33	CC_BY_NC_4_0	justin5702	justin5702			2023-02-20T17:05:49.391Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3960997218	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140434246	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.742413	-122.436318	4.0						2022-10-29T14:58:00	29	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140434246		frootbat	2022-10-29T21:58:13	CC_BY_NC_4_0	frootbat	frootbat			2023-02-20T17:05:06.232Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3960993743	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140016223	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.33975	-121.266455	8.0						2022-10-24T13:48:00	24	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140016223		Asher Perla	2022-10-26T00:23:49	CC_BY_NC_4_0	Asher Perla	Asher Perla			2023-02-20T17:05:04.711Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3960977235	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140455860	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.857292	-122.197738	4.0						2022-10-29T13:52:30	29	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140455860		bcrawf123	2022-10-30T01:40:09	CC_BY_NC_4_0	bcrawf123	bcrawf123			2023-02-20T17:05:36.331Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3960975093	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140291055	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.67295	-121.814863	81.0						2022-10-27T16:13:20	27	10	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	140291055		mvillalobos211	2022-10-28T19:34:54	CC_BY_NC_4_0	mvillalobos211	mvillalobos211			2023-02-20T17:06:14.974Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3960339721	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10527740335	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	37.699796	-122.42795	11.0		217.0	0.0			2022-02-13T20:32:37.267	13	2	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:20:49.262Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3960272518	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10539077003	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	37.620444	-121.749397	4.0		137.86	0.0			2022-03-19T20:31:32.804	19	3	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:38:11.622Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3960266183	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10538159834	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	37.91797	-122.629558	10.0		586.86	0.0			2022-03-17T20:51:15.143	17	3	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:38:01.139Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3960250159	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10654963713	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	38.038301	-122.800801	17.0		54.92	0.0			2022-07-21T18:25:37.525	21	7	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:25:36.378Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3960148574	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10586279513	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	37.313225	-119.618737	48.0		870.43	0.0			2022-05-15T02:28:08.026	15	5	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:22:56.386Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3960109157	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10572307011	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	38.579167	-121.331944							2022-05-03T05:53:49.904	3	5	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:38:58.303Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3960075496	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10577444874	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	37.899672	-122.602233	7.0		353.66	0.0			2022-05-07T18:25:21.969	7	5	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:22:56.045Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3960032093	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10575254356	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	38.675553	-121.153279	4.0		87.33	0.0			2022-05-05T22:48:54.371	5	5	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:22:46.161Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3960013050	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10539771826	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	33.887886	-117.884477	16.0		18.59	0.0			2022-03-20T22:47:41.079	20	3	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:21:13.593Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3959984622	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10557081681	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	36.981359	-122.034944	23.0		-3.4	0.0			2022-04-17T23:06:30.935	17	4	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:38:54.512Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3959665374	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10634452209	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	37.877213	-122.592658	77.0		187.06	0.0			2022-06-27T01:11:16.577	27	6	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:24:42.721Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3959639583	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10547293645	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	32.644286	-117.010956	14.0		82.0	0.0			2022-04-03T21:41:16.338	3	4	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:21:41.514Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3959460660	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10541597227	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	38.095592	-121.274492	4.0		10.75	0.0			2022-03-24T17:59:02.285	24	3	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:21:24.493Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3959388265	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10611491073	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	37.956035	-122.344904	15.0		20.87	0.0			2022-06-04T21:28:24.653	4	6	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:39:25.967Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3959369368	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10557030064	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica Cham.	Cham.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	36.952092	-122.029095	5.0		-17.39	0.0			2022-04-17T20:37:27.247	17	4	2022	2888380	2888380	HUMAN_OBSERVATION							CC_BY_4_0					2023-02-08T17:38:34.712Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
